"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Oct 20 10:32:51 GMT 2023","Fri Oct 20 10:33:01 GMT 2023","9939","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"passed","Fri Oct 20 10:31:54 GMT 2023","Fri Oct 20 10:32:00 GMT 2023","5472","","Validação Banner","","","","Deve validar o baner do portal",""
"passed","Fri Oct 20 10:32:23 GMT 2023","Fri Oct 20 10:32:37 GMT 2023","14754","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"failed","Fri Oct 20 10:31:41 GMT 2023","Fri Oct 20 10:31:52 GMT 2023","10439","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Fri Oct 20 10:32:00 GMT 2023","Fri Oct 20 10:32:04 GMT 2023","4416","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
"passed","Fri Oct 20 10:33:24 GMT 2023","Fri Oct 20 10:33:28 GMT 2023","3680","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"passed","Fri Oct 20 10:32:07 GMT 2023","Fri Oct 20 10:32:23 GMT 2023","15570","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"passed","Fri Oct 20 10:33:15 GMT 2023","Fri Oct 20 10:33:24 GMT 2023","9027","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"passed","Fri Oct 20 10:33:03 GMT 2023","Fri Oct 20 10:33:15 GMT 2023","12153","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"passed","Fri Oct 20 10:32:37 GMT 2023","Fri Oct 20 10:32:51 GMT 2023","13130","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
