"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 19 10:45:22 GMT 2023","Thu Oct 19 10:45:33 GMT 2023","10337","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"passed","Thu Oct 19 10:44:00 GMT 2023","Thu Oct 19 10:44:06 GMT 2023","6632","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
"passed","Thu Oct 19 10:43:53 GMT 2023","Thu Oct 19 10:43:59 GMT 2023","6875","","Validação Banner","","","","Deve validar o baner do portal",""
"passed","Thu Oct 19 10:44:42 GMT 2023","Thu Oct 19 10:44:55 GMT 2023","13335","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"passed","Thu Oct 19 10:45:09 GMT 2023","Thu Oct 19 10:45:22 GMT 2023","13642","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"failed","Thu Oct 19 10:43:23 GMT 2023","Thu Oct 19 10:43:49 GMT 2023","26067","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Thu Oct 19 10:45:33 GMT 2023","Thu Oct 19 10:45:37 GMT 2023","4378","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"passed","Thu Oct 19 10:44:55 GMT 2023","Thu Oct 19 10:45:06 GMT 2023","10999","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"passed","Thu Oct 19 10:44:27 GMT 2023","Thu Oct 19 10:44:42 GMT 2023","14970","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"passed","Thu Oct 19 10:44:10 GMT 2023","Thu Oct 19 10:44:27 GMT 2023","17032","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
