"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Nov 23 11:04:09 GMT 2023","Thu Nov 23 11:04:13 GMT 2023","4302","","Validação Banner","","","","Deve validar o baner do portal",""
"failed","Thu Nov 23 11:03:59 GMT 2023","Thu Nov 23 11:04:07 GMT 2023","8582","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Thu Nov 23 11:04:39 GMT 2023","Thu Nov 23 11:04:49 GMT 2023","9267","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"passed","Thu Nov 23 11:04:49 GMT 2023","Thu Nov 23 11:04:56 GMT 2023","7705","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"failed","Thu Nov 23 11:05:05 GMT 2023","Thu Nov 23 11:05:11 GMT 2023","6004","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"passed","Thu Nov 23 11:05:11 GMT 2023","Thu Nov 23 11:05:14 GMT 2023","2582","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"failed","Thu Nov 23 11:04:58 GMT 2023","Thu Nov 23 11:05:05 GMT 2023","7000","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"passed","Thu Nov 23 11:04:13 GMT 2023","Thu Nov 23 11:04:16 GMT 2023","2564","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
"passed","Thu Nov 23 11:04:29 GMT 2023","Thu Nov 23 11:04:39 GMT 2023","10708","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"passed","Thu Nov 23 11:04:17 GMT 2023","Thu Nov 23 11:04:29 GMT 2023","11332","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
