"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Dec 18 10:27:57 GMT 2023","Mon Dec 18 10:28:00 GMT 2023","2985","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"passed","Mon Dec 18 10:27:16 GMT 2023","Mon Dec 18 10:27:26 GMT 2023","10020","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"failed","Mon Dec 18 10:26:32 GMT 2023","Mon Dec 18 10:26:41 GMT 2023","8398","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Mon Dec 18 10:26:42 GMT 2023","Mon Dec 18 10:26:47 GMT 2023","4713","","Validação Banner","","","","Deve validar o baner do portal",""
"passed","Mon Dec 18 10:26:53 GMT 2023","Mon Dec 18 10:27:05 GMT 2023","12493","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"passed","Mon Dec 18 10:27:05 GMT 2023","Mon Dec 18 10:27:16 GMT 2023","10875","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"passed","Mon Dec 18 10:27:36 GMT 2023","Mon Dec 18 10:27:48 GMT 2023","12016","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"passed","Mon Dec 18 10:27:48 GMT 2023","Mon Dec 18 10:27:57 GMT 2023","8740","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"passed","Mon Dec 18 10:26:47 GMT 2023","Mon Dec 18 10:26:51 GMT 2023","3663","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
"passed","Mon Dec 18 10:27:26 GMT 2023","Mon Dec 18 10:27:34 GMT 2023","8328","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
