"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Nov 16 10:59:47 GMT 2023","Thu Nov 16 10:59:49 GMT 2023","2683","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"passed","Thu Nov 16 10:58:49 GMT 2023","Thu Nov 16 10:59:02 GMT 2023","12517","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"passed","Thu Nov 16 10:58:45 GMT 2023","Thu Nov 16 10:58:47 GMT 2023","2712","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
"passed","Thu Nov 16 10:59:02 GMT 2023","Thu Nov 16 10:59:12 GMT 2023","10423","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"failed","Thu Nov 16 10:58:30 GMT 2023","Thu Nov 16 10:58:38 GMT 2023","8443","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Thu Nov 16 10:58:39 GMT 2023","Thu Nov 16 10:58:45 GMT 2023","5104","","Validação Banner","","","","Deve validar o baner do portal",""
"failed","Thu Nov 16 10:59:31 GMT 2023","Thu Nov 16 10:59:40 GMT 2023","9171","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"passed","Thu Nov 16 10:59:12 GMT 2023","Thu Nov 16 10:59:22 GMT 2023","9787","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"failed","Thu Nov 16 10:59:41 GMT 2023","Thu Nov 16 10:59:47 GMT 2023","6199","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"passed","Thu Nov 16 10:59:22 GMT 2023","Thu Nov 16 10:59:30 GMT 2023","7807","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
