"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Jan 02 10:39:50 GMT 2024","Tue Jan 02 10:40:00 GMT 2024","9493","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"failed","Tue Jan 02 10:40:00 GMT 2024","Tue Jan 02 10:40:08 GMT 2024","8142","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"failed","Tue Jan 02 10:38:44 GMT 2024","Tue Jan 02 10:38:54 GMT 2024","9319","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Tue Jan 02 10:40:08 GMT 2024","Tue Jan 02 10:40:12 GMT 2024","4062","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"passed","Tue Jan 02 10:39:05 GMT 2024","Tue Jan 02 10:39:20 GMT 2024","15007","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"passed","Tue Jan 02 10:39:31 GMT 2024","Tue Jan 02 10:39:40 GMT 2024","9194","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"passed","Tue Jan 02 10:39:00 GMT 2024","Tue Jan 02 10:39:03 GMT 2024","3538","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
"passed","Tue Jan 02 10:39:20 GMT 2024","Tue Jan 02 10:39:31 GMT 2024","10601","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"passed","Tue Jan 02 10:39:40 GMT 2024","Tue Jan 02 10:39:48 GMT 2024","8222","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"passed","Tue Jan 02 10:38:55 GMT 2024","Tue Jan 02 10:39:00 GMT 2024","4616","","Validação Banner","","","","Deve validar o baner do portal",""
