"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Nov 03 10:44:39 GMT 2023","Fri Nov 03 10:44:52 GMT 2023","13201","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"passed","Fri Nov 03 10:45:21 GMT 2023","Fri Nov 03 10:45:30 GMT 2023","9146","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"passed","Fri Nov 03 10:45:06 GMT 2023","Fri Nov 03 10:45:21 GMT 2023","14923","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"passed","Fri Nov 03 10:44:06 GMT 2023","Fri Nov 03 10:44:24 GMT 2023","17173","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"passed","Fri Nov 03 10:45:30 GMT 2023","Fri Nov 03 10:45:34 GMT 2023","3830","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"passed","Fri Nov 03 10:44:52 GMT 2023","Fri Nov 03 10:45:03 GMT 2023","10934","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"passed","Fri Nov 03 10:43:51 GMT 2023","Fri Nov 03 10:43:58 GMT 2023","7084","","Validação Banner","","","","Deve validar o baner do portal",""
"failed","Fri Nov 03 10:43:36 GMT 2023","Fri Nov 03 10:43:48 GMT 2023","11863","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Fri Nov 03 10:44:24 GMT 2023","Fri Nov 03 10:44:39 GMT 2023","15270","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"passed","Fri Nov 03 10:43:59 GMT 2023","Fri Nov 03 10:44:04 GMT 2023","4816","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
