"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Nov 22 10:08:57 GMT 2023","Wed Nov 22 10:09:00 GMT 2023","3128","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"passed","Wed Nov 22 10:08:10 GMT 2023","Wed Nov 22 10:08:21 GMT 2023","11013","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"passed","Wed Nov 22 10:08:31 GMT 2023","Wed Nov 22 10:08:40 GMT 2023","8336","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"passed","Wed Nov 22 10:07:53 GMT 2023","Wed Nov 22 10:07:55 GMT 2023","2704","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
"failed","Wed Nov 22 10:08:51 GMT 2023","Wed Nov 22 10:08:57 GMT 2023","5972","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"failed","Wed Nov 22 10:08:41 GMT 2023","Wed Nov 22 10:08:51 GMT 2023","9773","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"passed","Wed Nov 22 10:07:57 GMT 2023","Wed Nov 22 10:08:10 GMT 2023","13271","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"passed","Wed Nov 22 10:07:47 GMT 2023","Wed Nov 22 10:07:53 GMT 2023","5785","","Validação Banner","","","","Deve validar o baner do portal",""
"passed","Wed Nov 22 10:08:21 GMT 2023","Wed Nov 22 10:08:31 GMT 2023","10072","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"failed","Wed Nov 22 10:07:36 GMT 2023","Wed Nov 22 10:07:45 GMT 2023","8880","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
