"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Nov 29 10:24:01 GMT 2023","Wed Nov 29 10:24:09 GMT 2023","8032","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"passed","Wed Nov 29 10:23:51 GMT 2023","Wed Nov 29 10:23:59 GMT 2023","8492","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"passed","Wed Nov 29 10:23:14 GMT 2023","Wed Nov 29 10:23:17 GMT 2023","2831","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
"passed","Wed Nov 29 10:24:15 GMT 2023","Wed Nov 29 10:24:18 GMT 2023","2991","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"passed","Wed Nov 29 10:23:41 GMT 2023","Wed Nov 29 10:23:51 GMT 2023","9220","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"failed","Wed Nov 29 10:24:09 GMT 2023","Wed Nov 29 10:24:15 GMT 2023","5958","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"passed","Wed Nov 29 10:23:31 GMT 2023","Wed Nov 29 10:23:41 GMT 2023","10754","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"failed","Wed Nov 29 10:23:01 GMT 2023","Wed Nov 29 10:23:09 GMT 2023","8165","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Wed Nov 29 10:23:19 GMT 2023","Wed Nov 29 10:23:31 GMT 2023","11763","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"passed","Wed Nov 29 10:23:11 GMT 2023","Wed Nov 29 10:23:14 GMT 2023","3628","","Validação Banner","","","","Deve validar o baner do portal",""
