"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Dec 12 10:34:10 GMT 2023","Tue Dec 12 10:34:15 GMT 2023","4418","","Validação Banner","","","","Deve validar o baner do portal",""
"passed","Tue Dec 12 10:35:13 GMT 2023","Tue Dec 12 10:35:22 GMT 2023","8689","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"passed","Tue Dec 12 10:35:01 GMT 2023","Tue Dec 12 10:35:13 GMT 2023","11771","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"passed","Tue Dec 12 10:34:32 GMT 2023","Tue Dec 12 10:34:43 GMT 2023","10793","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"passed","Tue Dec 12 10:35:22 GMT 2023","Tue Dec 12 10:35:25 GMT 2023","2993","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"passed","Tue Dec 12 10:34:52 GMT 2023","Tue Dec 12 10:35:00 GMT 2023","7931","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"passed","Tue Dec 12 10:34:43 GMT 2023","Tue Dec 12 10:34:52 GMT 2023","9255","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"failed","Tue Dec 12 10:34:01 GMT 2023","Tue Dec 12 10:34:09 GMT 2023","7638","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Tue Dec 12 10:34:19 GMT 2023","Tue Dec 12 10:34:32 GMT 2023","12465","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"passed","Tue Dec 12 10:34:15 GMT 2023","Tue Dec 12 10:34:18 GMT 2023","3197","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
