"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Nov 17 11:03:17 GMT 2023","Fri Nov 17 11:03:19 GMT 2023","2278","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
"passed","Fri Nov 17 11:04:19 GMT 2023","Fri Nov 17 11:04:22 GMT 2023","3039","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"passed","Fri Nov 17 11:03:32 GMT 2023","Fri Nov 17 11:03:42 GMT 2023","10816","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"passed","Fri Nov 17 11:03:13 GMT 2023","Fri Nov 17 11:03:17 GMT 2023","4079","","Validação Banner","","","","Deve validar o baner do portal",""
"failed","Fri Nov 17 11:03:04 GMT 2023","Fri Nov 17 11:03:11 GMT 2023","7174","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"failed","Fri Nov 17 11:04:12 GMT 2023","Fri Nov 17 11:04:19 GMT 2023","6814","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"failed","Fri Nov 17 11:04:05 GMT 2023","Fri Nov 17 11:04:12 GMT 2023","7656","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"passed","Fri Nov 17 11:03:20 GMT 2023","Fri Nov 17 11:03:32 GMT 2023","11150","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"passed","Fri Nov 17 11:03:42 GMT 2023","Fri Nov 17 11:03:55 GMT 2023","12712","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"passed","Fri Nov 17 11:03:55 GMT 2023","Fri Nov 17 11:04:03 GMT 2023","8003","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
