"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 23 10:06:16 GMT 2023","Mon Oct 23 10:06:25 GMT 2023","8642","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"passed","Mon Oct 23 10:05:41 GMT 2023","Mon Oct 23 10:05:52 GMT 2023","11736","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"passed","Mon Oct 23 10:05:13 GMT 2023","Mon Oct 23 10:05:27 GMT 2023","14391","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"failed","Mon Oct 23 10:04:49 GMT 2023","Mon Oct 23 10:04:59 GMT 2023","9578","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Mon Oct 23 10:05:06 GMT 2023","Mon Oct 23 10:05:10 GMT 2023","3835","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
"passed","Mon Oct 23 10:05:01 GMT 2023","Mon Oct 23 10:05:06 GMT 2023","5041","","Validação Banner","","","","Deve validar o baner do portal",""
"passed","Mon Oct 23 10:06:04 GMT 2023","Mon Oct 23 10:06:16 GMT 2023","12189","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"passed","Mon Oct 23 10:06:25 GMT 2023","Mon Oct 23 10:06:28 GMT 2023","3338","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"passed","Mon Oct 23 10:05:27 GMT 2023","Mon Oct 23 10:05:41 GMT 2023","13341","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"passed","Mon Oct 23 10:05:52 GMT 2023","Mon Oct 23 10:06:02 GMT 2023","9402","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
