"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Nov 23 10:56:01 GMT 2023","Thu Nov 23 10:56:09 GMT 2023","8354","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Thu Nov 23 10:56:42 GMT 2023","Thu Nov 23 10:56:55 GMT 2023","13080","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"passed","Thu Nov 23 10:56:31 GMT 2023","Thu Nov 23 10:56:42 GMT 2023","10643","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"passed","Thu Nov 23 10:57:19 GMT 2023","Thu Nov 23 10:57:22 GMT 2023","3051","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"passed","Thu Nov 23 10:56:11 GMT 2023","Thu Nov 23 10:56:15 GMT 2023","3956","","Validação Banner","","","","Deve validar o baner do portal",""
"passed","Thu Nov 23 10:56:19 GMT 2023","Thu Nov 23 10:56:31 GMT 2023","12112","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"passed","Thu Nov 23 10:56:15 GMT 2023","Thu Nov 23 10:56:18 GMT 2023","2853","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
"failed","Thu Nov 23 10:57:12 GMT 2023","Thu Nov 23 10:57:19 GMT 2023","6550","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"failed","Thu Nov 23 10:57:05 GMT 2023","Thu Nov 23 10:57:12 GMT 2023","7611","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"passed","Thu Nov 23 10:56:55 GMT 2023","Thu Nov 23 10:57:03 GMT 2023","8023","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
