"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Dec 29 10:54:36 GMT 2023","Fri Dec 29 10:54:49 GMT 2023","13360","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"passed","Fri Dec 29 10:55:19 GMT 2023","Fri Dec 29 10:55:32 GMT 2023","12771","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"passed","Fri Dec 29 10:54:25 GMT 2023","Fri Dec 29 10:54:31 GMT 2023","5899","","Validação Banner","","","","Deve validar o baner do portal",""
"failed","Fri Dec 29 10:54:14 GMT 2023","Fri Dec 29 10:54:23 GMT 2023","9333","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Fri Dec 29 10:54:49 GMT 2023","Fri Dec 29 10:55:00 GMT 2023","10872","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"passed","Fri Dec 29 10:55:10 GMT 2023","Fri Dec 29 10:55:18 GMT 2023","7902","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"passed","Fri Dec 29 10:55:41 GMT 2023","Fri Dec 29 10:55:44 GMT 2023","2965","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"passed","Fri Dec 29 10:55:00 GMT 2023","Fri Dec 29 10:55:10 GMT 2023","9704","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"passed","Fri Dec 29 10:54:31 GMT 2023","Fri Dec 29 10:54:34 GMT 2023","3331","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
"passed","Fri Dec 29 10:55:32 GMT 2023","Fri Dec 29 10:55:41 GMT 2023","8787","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
