"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Dec 06 10:35:01 GMT 2023","Wed Dec 06 10:35:09 GMT 2023","8122","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"passed","Wed Dec 06 10:34:10 GMT 2023","Wed Dec 06 10:34:22 GMT 2023","12169","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"passed","Wed Dec 06 10:34:22 GMT 2023","Wed Dec 06 10:34:32 GMT 2023","10269","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"passed","Wed Dec 06 10:35:09 GMT 2023","Wed Dec 06 10:35:12 GMT 2023","2947","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"passed","Wed Dec 06 10:34:05 GMT 2023","Wed Dec 06 10:34:08 GMT 2023","3171","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
"passed","Wed Dec 06 10:34:32 GMT 2023","Wed Dec 06 10:34:41 GMT 2023","8946","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"passed","Wed Dec 06 10:34:50 GMT 2023","Wed Dec 06 10:35:01 GMT 2023","10614","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"failed","Wed Dec 06 10:33:51 GMT 2023","Wed Dec 06 10:33:59 GMT 2023","7533","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Wed Dec 06 10:34:00 GMT 2023","Wed Dec 06 10:34:05 GMT 2023","4909","","Validação Banner","","","","Deve validar o baner do portal",""
"passed","Wed Dec 06 10:34:41 GMT 2023","Wed Dec 06 10:34:49 GMT 2023","7655","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
