"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jan 01 10:55:54 GMT 2024","Mon Jan 01 10:55:57 GMT 2024","3776","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
"failed","Mon Jan 01 10:55:38 GMT 2024","Mon Jan 01 10:55:47 GMT 2024","9158","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Mon Jan 01 10:56:57 GMT 2024","Mon Jan 01 10:57:01 GMT 2024","3743","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"passed","Mon Jan 01 10:56:12 GMT 2024","Mon Jan 01 10:56:22 GMT 2024","10602","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"passed","Mon Jan 01 10:55:59 GMT 2024","Mon Jan 01 10:56:12 GMT 2024","12705","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"passed","Mon Jan 01 10:56:32 GMT 2024","Mon Jan 01 10:56:39 GMT 2024","7713","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"failed","Mon Jan 01 10:56:41 GMT 2024","Mon Jan 01 10:56:50 GMT 2024","9357","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"passed","Mon Jan 01 10:55:48 GMT 2024","Mon Jan 01 10:55:54 GMT 2024","5335","","Validação Banner","","","","Deve validar o baner do portal",""
"passed","Mon Jan 01 10:56:22 GMT 2024","Mon Jan 01 10:56:32 GMT 2024","9353","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"failed","Mon Jan 01 10:56:50 GMT 2024","Mon Jan 01 10:56:57 GMT 2024","6995","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
