"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Oct 18 11:00:56 GMT 2023","Wed Oct 18 11:01:11 GMT 2023","14696","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"passed","Wed Oct 18 11:01:25 GMT 2023","Wed Oct 18 11:01:37 GMT 2023","12118","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"passed","Wed Oct 18 11:01:37 GMT 2023","Wed Oct 18 11:01:47 GMT 2023","9669","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"passed","Wed Oct 18 11:00:50 GMT 2023","Wed Oct 18 11:00:54 GMT 2023","4083","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
"passed","Wed Oct 18 11:02:10 GMT 2023","Wed Oct 18 11:02:14 GMT 2023","3874","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"failed","Wed Oct 18 11:00:33 GMT 2023","Wed Oct 18 11:00:41 GMT 2023","8550","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Wed Oct 18 11:00:43 GMT 2023","Wed Oct 18 11:00:50 GMT 2023","6446","","Validação Banner","","","","Deve validar o baner do portal",""
"passed","Wed Oct 18 11:01:11 GMT 2023","Wed Oct 18 11:01:25 GMT 2023","13590","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"passed","Wed Oct 18 11:01:49 GMT 2023","Wed Oct 18 11:02:02 GMT 2023","13212","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"passed","Wed Oct 18 11:02:02 GMT 2023","Wed Oct 18 11:02:10 GMT 2023","8352","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
