"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Nov 14 10:34:37 GMT 2023","Tue Nov 14 10:34:41 GMT 2023","3944","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"passed","Tue Nov 14 10:33:32 GMT 2023","Tue Nov 14 10:33:46 GMT 2023","14359","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"failed","Tue Nov 14 10:33:08 GMT 2023","Tue Nov 14 10:33:18 GMT 2023","9993","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"failed","Tue Nov 14 10:34:30 GMT 2023","Tue Nov 14 10:34:37 GMT 2023","7523","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"passed","Tue Nov 14 10:33:46 GMT 2023","Tue Nov 14 10:33:59 GMT 2023","12930","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"passed","Tue Nov 14 10:33:26 GMT 2023","Tue Nov 14 10:33:29 GMT 2023","3765","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
"passed","Tue Nov 14 10:33:59 GMT 2023","Tue Nov 14 10:34:11 GMT 2023","11934","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"passed","Tue Nov 14 10:33:21 GMT 2023","Tue Nov 14 10:33:25 GMT 2023","4585","","Validação Banner","","","","Deve validar o baner do portal",""
"passed","Tue Nov 14 10:34:11 GMT 2023","Tue Nov 14 10:34:20 GMT 2023","9349","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"failed","Tue Nov 14 10:34:22 GMT 2023","Tue Nov 14 10:34:30 GMT 2023","7554","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
