"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 06 10:35:38 GMT 2023","Mon Nov 06 10:35:47 GMT 2023","9207","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"passed","Mon Nov 06 10:35:56 GMT 2023","Mon Nov 06 10:36:07 GMT 2023","10826","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"passed","Mon Nov 06 10:35:07 GMT 2023","Mon Nov 06 10:35:11 GMT 2023","4462","","Validação Banner","","","","Deve validar o baner do portal",""
"passed","Mon Nov 06 10:36:07 GMT 2023","Mon Nov 06 10:36:15 GMT 2023","8255","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"passed","Mon Nov 06 10:35:27 GMT 2023","Mon Nov 06 10:35:38 GMT 2023","10311","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"passed","Mon Nov 06 10:36:15 GMT 2023","Mon Nov 06 10:36:18 GMT 2023","3021","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"passed","Mon Nov 06 10:35:11 GMT 2023","Mon Nov 06 10:35:14 GMT 2023","2984","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
"failed","Mon Nov 06 10:34:58 GMT 2023","Mon Nov 06 10:35:05 GMT 2023","7642","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Mon Nov 06 10:35:16 GMT 2023","Mon Nov 06 10:35:27 GMT 2023","11405","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"passed","Mon Nov 06 10:35:47 GMT 2023","Mon Nov 06 10:35:54 GMT 2023","7574","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
