"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Nov 23 10:50:35 GMT 2023","Thu Nov 23 10:50:44 GMT 2023","8891","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"failed","Thu Nov 23 10:51:45 GMT 2023","Thu Nov 23 10:51:54 GMT 2023","9004","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"passed","Thu Nov 23 10:51:35 GMT 2023","Thu Nov 23 10:51:44 GMT 2023","8936","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"failed","Thu Nov 23 10:51:54 GMT 2023","Thu Nov 23 10:52:01 GMT 2023","6418","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"passed","Thu Nov 23 10:50:55 GMT 2023","Thu Nov 23 10:51:08 GMT 2023","12722","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"passed","Thu Nov 23 10:51:08 GMT 2023","Thu Nov 23 10:51:19 GMT 2023","11029","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"passed","Thu Nov 23 10:50:46 GMT 2023","Thu Nov 23 10:50:51 GMT 2023","5059","","Validação Banner","","","","Deve validar o baner do portal",""
"passed","Thu Nov 23 10:51:19 GMT 2023","Thu Nov 23 10:51:35 GMT 2023","16031","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"passed","Thu Nov 23 10:50:51 GMT 2023","Thu Nov 23 10:50:53 GMT 2023","2674","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
"passed","Thu Nov 23 10:52:01 GMT 2023","Thu Nov 23 10:52:03 GMT 2023","2615","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
