"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Dec 06 10:57:53 GMT 2023","Wed Dec 06 10:58:02 GMT 2023","9213","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"passed","Wed Dec 06 10:58:24 GMT 2023","Wed Dec 06 10:58:32 GMT 2023","8463","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"passed","Wed Dec 06 10:58:11 GMT 2023","Wed Dec 06 10:58:24 GMT 2023","12424","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"passed","Wed Dec 06 10:57:29 GMT 2023","Wed Dec 06 10:57:42 GMT 2023","13680","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"passed","Wed Dec 06 10:58:02 GMT 2023","Wed Dec 06 10:58:10 GMT 2023","7822","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"failed","Wed Dec 06 10:57:08 GMT 2023","Wed Dec 06 10:57:17 GMT 2023","9232","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Wed Dec 06 10:57:18 GMT 2023","Wed Dec 06 10:57:24 GMT 2023","5553","","Validação Banner","","","","Deve validar o baner do portal",""
"passed","Wed Dec 06 10:58:32 GMT 2023","Wed Dec 06 10:58:35 GMT 2023","2910","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"passed","Wed Dec 06 10:57:42 GMT 2023","Wed Dec 06 10:57:53 GMT 2023","10422","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"passed","Wed Dec 06 10:57:24 GMT 2023","Wed Dec 06 10:57:27 GMT 2023","3176","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
