"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Dec 27 11:10:46 GMT 2023","Wed Dec 27 11:10:56 GMT 2023","10500","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"passed","Wed Dec 27 11:10:24 GMT 2023","Wed Dec 27 11:10:29 GMT 2023","4746","","Validação Banner","","","","Deve validar o baner do portal",""
"passed","Wed Dec 27 11:10:34 GMT 2023","Wed Dec 27 11:10:46 GMT 2023","12151","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"passed","Wed Dec 27 11:10:29 GMT 2023","Wed Dec 27 11:10:32 GMT 2023","3149","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
"passed","Wed Dec 27 11:11:06 GMT 2023","Wed Dec 27 11:11:14 GMT 2023","8135","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"passed","Wed Dec 27 11:11:32 GMT 2023","Wed Dec 27 11:11:40 GMT 2023","8654","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"passed","Wed Dec 27 11:11:40 GMT 2023","Wed Dec 27 11:11:43 GMT 2023","3014","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"failed","Wed Dec 27 11:10:03 GMT 2023","Wed Dec 27 11:10:22 GMT 2023","18802","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Wed Dec 27 11:10:56 GMT 2023","Wed Dec 27 11:11:06 GMT 2023","9565","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"passed","Wed Dec 27 11:11:16 GMT 2023","Wed Dec 27 11:11:31 GMT 2023","15971","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
