"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Dec 18 10:09:10 GMT 2023","Mon Dec 18 10:09:13 GMT 2023","3081","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"passed","Mon Dec 18 10:08:17 GMT 2023","Mon Dec 18 10:08:28 GMT 2023","10885","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"failed","Mon Dec 18 10:07:40 GMT 2023","Mon Dec 18 10:07:50 GMT 2023","9910","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Mon Dec 18 10:07:58 GMT 2023","Mon Dec 18 10:08:02 GMT 2023","3673","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
"passed","Mon Dec 18 10:08:28 GMT 2023","Mon Dec 18 10:08:38 GMT 2023","9758","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"passed","Mon Dec 18 10:08:03 GMT 2023","Mon Dec 18 10:08:17 GMT 2023","13666","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"passed","Mon Dec 18 10:08:38 GMT 2023","Mon Dec 18 10:08:46 GMT 2023","8214","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"passed","Mon Dec 18 10:09:02 GMT 2023","Mon Dec 18 10:09:10 GMT 2023","8717","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"passed","Mon Dec 18 10:07:52 GMT 2023","Mon Dec 18 10:07:58 GMT 2023","6202","","Validação Banner","","","","Deve validar o baner do portal",""
"passed","Mon Dec 18 10:08:48 GMT 2023","Mon Dec 18 10:09:01 GMT 2023","13902","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
