"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Nov 16 10:42:34 GMT 2023","Thu Nov 16 10:42:37 GMT 2023","3031","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"passed","Thu Nov 16 10:41:30 GMT 2023","Thu Nov 16 10:41:35 GMT 2023","4241","","Validação Banner","","","","Deve validar o baner do portal",""
"failed","Thu Nov 16 10:41:21 GMT 2023","Thu Nov 16 10:41:29 GMT 2023","7588","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"failed","Thu Nov 16 10:42:28 GMT 2023","Thu Nov 16 10:42:34 GMT 2023","5838","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"passed","Thu Nov 16 10:41:39 GMT 2023","Thu Nov 16 10:41:51 GMT 2023","11748","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"passed","Thu Nov 16 10:41:35 GMT 2023","Thu Nov 16 10:41:38 GMT 2023","3073","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
"passed","Thu Nov 16 10:42:11 GMT 2023","Thu Nov 16 10:42:19 GMT 2023","8062","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"failed","Thu Nov 16 10:42:21 GMT 2023","Thu Nov 16 10:42:28 GMT 2023","7700","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"passed","Thu Nov 16 10:42:01 GMT 2023","Thu Nov 16 10:42:11 GMT 2023","9662","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"passed","Thu Nov 16 10:41:51 GMT 2023","Thu Nov 16 10:42:01 GMT 2023","10308","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
