"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jan 05 10:32:54 GMT 2024","Fri Jan 05 10:33:05 GMT 2024","11531","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"passed","Fri Jan 05 10:33:50 GMT 2024","Fri Jan 05 10:33:53 GMT 2024","3212","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"passed","Fri Jan 05 10:33:16 GMT 2024","Fri Jan 05 10:33:25 GMT 2024","9542","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"passed","Fri Jan 05 10:33:05 GMT 2024","Fri Jan 05 10:33:16 GMT 2024","10227","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"failed","Fri Jan 05 10:32:35 GMT 2024","Fri Jan 05 10:32:42 GMT 2024","7634","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Fri Jan 05 10:32:44 GMT 2024","Fri Jan 05 10:32:49 GMT 2024","4594","","Validação Banner","","","","Deve validar o baner do portal",""
"failed","Fri Jan 05 10:33:43 GMT 2024","Fri Jan 05 10:33:50 GMT 2024","7197","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"passed","Fri Jan 05 10:33:25 GMT 2024","Fri Jan 05 10:33:33 GMT 2024","8305","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"passed","Fri Jan 05 10:32:49 GMT 2024","Fri Jan 05 10:32:52 GMT 2024","3211","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
"failed","Fri Jan 05 10:33:35 GMT 2024","Fri Jan 05 10:33:43 GMT 2024","7686","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
