"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 19 10:38:50 GMT 2023","Thu Oct 19 10:39:03 GMT 2023","13202","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"passed","Thu Oct 19 10:38:11 GMT 2023","Thu Oct 19 10:38:15 GMT 2023","4025","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
"failed","Thu Oct 19 10:37:49 GMT 2023","Thu Oct 19 10:38:02 GMT 2023","12500","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Thu Oct 19 10:38:04 GMT 2023","Thu Oct 19 10:38:11 GMT 2023","6695","","Validação Banner","","","","Deve validar o baner do portal",""
"passed","Thu Oct 19 10:39:33 GMT 2023","Thu Oct 19 10:39:42 GMT 2023","9087","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"passed","Thu Oct 19 10:39:17 GMT 2023","Thu Oct 19 10:39:33 GMT 2023","16126","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"passed","Thu Oct 19 10:38:35 GMT 2023","Thu Oct 19 10:38:50 GMT 2023","14943","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"passed","Thu Oct 19 10:39:42 GMT 2023","Thu Oct 19 10:39:46 GMT 2023","3940","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"passed","Thu Oct 19 10:39:03 GMT 2023","Thu Oct 19 10:39:14 GMT 2023","10752","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"passed","Thu Oct 19 10:38:18 GMT 2023","Thu Oct 19 10:38:35 GMT 2023","17233","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
