"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Dec 05 11:08:56 GMT 2023","Tue Dec 05 11:09:06 GMT 2023","10253","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"passed","Tue Dec 05 11:09:45 GMT 2023","Tue Dec 05 11:09:48 GMT 2023","2983","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"passed","Tue Dec 05 11:08:35 GMT 2023","Tue Dec 05 11:08:40 GMT 2023","4609","","Validação Banner","","","","Deve validar o baner do portal",""
"passed","Tue Dec 05 11:09:25 GMT 2023","Tue Dec 05 11:09:37 GMT 2023","12142","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"passed","Tue Dec 05 11:08:40 GMT 2023","Tue Dec 05 11:08:43 GMT 2023","2601","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
"failed","Tue Dec 05 11:08:26 GMT 2023","Tue Dec 05 11:08:34 GMT 2023","7379","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Tue Dec 05 11:09:15 GMT 2023","Tue Dec 05 11:09:23 GMT 2023","7781","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"passed","Tue Dec 05 11:08:44 GMT 2023","Tue Dec 05 11:08:56 GMT 2023","11635","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"passed","Tue Dec 05 11:09:06 GMT 2023","Tue Dec 05 11:09:15 GMT 2023","9257","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"passed","Tue Dec 05 11:09:37 GMT 2023","Tue Dec 05 11:09:45 GMT 2023","7728","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
