"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Oct 10 17:13:20 GMT 2023","Tue Oct 10 17:13:33 GMT 2023","12221","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Tue Oct 10 17:14:54 GMT 2023","Tue Oct 10 17:15:03 GMT 2023","9662","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"passed","Tue Oct 10 17:13:47 GMT 2023","Tue Oct 10 17:14:02 GMT 2023","15109","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"passed","Tue Oct 10 17:14:16 GMT 2023","Tue Oct 10 17:14:28 GMT 2023","12125","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"passed","Tue Oct 10 17:13:41 GMT 2023","Tue Oct 10 17:13:45 GMT 2023","3912","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
"passed","Tue Oct 10 17:14:40 GMT 2023","Tue Oct 10 17:14:54 GMT 2023","13944","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"passed","Tue Oct 10 17:13:35 GMT 2023","Tue Oct 10 17:13:41 GMT 2023","6122","","Validação Banner","","","","Deve validar o baner do portal",""
"passed","Tue Oct 10 17:14:28 GMT 2023","Tue Oct 10 17:14:38 GMT 2023","9975","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"passed","Tue Oct 10 17:14:02 GMT 2023","Tue Oct 10 17:14:16 GMT 2023","13324","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"passed","Tue Oct 10 17:15:04 GMT 2023","Tue Oct 10 17:15:07 GMT 2023","3751","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
