"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Dec 20 10:48:18 GMT 2023","Wed Dec 20 10:48:30 GMT 2023","12067","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"failed","Wed Dec 20 10:47:59 GMT 2023","Wed Dec 20 10:48:08 GMT 2023","8242","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Wed Dec 20 10:48:30 GMT 2023","Wed Dec 20 10:48:41 GMT 2023","10832","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"passed","Wed Dec 20 10:48:14 GMT 2023","Wed Dec 20 10:48:17 GMT 2023","3192","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
"passed","Wed Dec 20 10:48:41 GMT 2023","Wed Dec 20 10:48:51 GMT 2023","9751","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"passed","Wed Dec 20 10:48:10 GMT 2023","Wed Dec 20 10:48:14 GMT 2023","4003","","Validação Banner","","","","Deve validar o baner do portal",""
"passed","Wed Dec 20 10:49:00 GMT 2023","Wed Dec 20 10:49:12 GMT 2023","11233","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"passed","Wed Dec 20 10:49:20 GMT 2023","Wed Dec 20 10:49:23 GMT 2023","2967","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"passed","Wed Dec 20 10:48:51 GMT 2023","Wed Dec 20 10:48:59 GMT 2023","7855","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"passed","Wed Dec 20 10:49:12 GMT 2023","Wed Dec 20 10:49:20 GMT 2023","8641","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
