"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Nov 09 10:20:35 GMT 2023","Thu Nov 09 10:20:42 GMT 2023","6628","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"passed","Thu Nov 09 10:20:08 GMT 2023","Thu Nov 09 10:20:17 GMT 2023","9826","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"passed","Thu Nov 09 10:20:42 GMT 2023","Thu Nov 09 10:20:45 GMT 2023","2774","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"passed","Thu Nov 09 10:19:57 GMT 2023","Thu Nov 09 10:20:08 GMT 2023","10605","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"failed","Thu Nov 09 10:19:27 GMT 2023","Thu Nov 09 10:19:35 GMT 2023","8299","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Thu Nov 09 10:19:41 GMT 2023","Thu Nov 09 10:19:43 GMT 2023","2714","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
"failed","Thu Nov 09 10:20:27 GMT 2023","Thu Nov 09 10:20:35 GMT 2023","8223","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"passed","Thu Nov 09 10:19:36 GMT 2023","Thu Nov 09 10:19:41 GMT 2023","4226","","Validação Banner","","","","Deve validar o baner do portal",""
"passed","Thu Nov 09 10:20:17 GMT 2023","Thu Nov 09 10:20:26 GMT 2023","8311","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"passed","Thu Nov 09 10:19:45 GMT 2023","Thu Nov 09 10:19:57 GMT 2023","12050","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
