"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Nov 02 10:43:38 GMT 2023","Thu Nov 02 10:43:45 GMT 2023","7735","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Thu Nov 02 10:44:39 GMT 2023","Thu Nov 02 10:44:47 GMT 2023","8029","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"passed","Thu Nov 02 10:44:49 GMT 2023","Thu Nov 02 10:45:00 GMT 2023","11524","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"passed","Thu Nov 02 10:44:26 GMT 2023","Thu Nov 02 10:44:39 GMT 2023","13002","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"passed","Thu Nov 02 10:45:08 GMT 2023","Thu Nov 02 10:45:10 GMT 2023","2389","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"passed","Thu Nov 02 10:43:54 GMT 2023","Thu Nov 02 10:43:57 GMT 2023","3281","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
"passed","Thu Nov 02 10:43:59 GMT 2023","Thu Nov 02 10:44:16 GMT 2023","17638","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"passed","Thu Nov 02 10:44:16 GMT 2023","Thu Nov 02 10:44:26 GMT 2023","10111","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"passed","Thu Nov 02 10:43:47 GMT 2023","Thu Nov 02 10:43:54 GMT 2023","6769","","Validação Banner","","","","Deve validar o baner do portal",""
"passed","Thu Nov 02 10:45:00 GMT 2023","Thu Nov 02 10:45:08 GMT 2023","7719","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
