"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Dec 06 11:07:41 GMT 2023","Wed Dec 06 11:07:46 GMT 2023","4425","","Validação Banner","","","","Deve validar o baner do portal",""
"passed","Wed Dec 06 11:08:12 GMT 2023","Wed Dec 06 11:08:22 GMT 2023","9486","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"passed","Wed Dec 06 11:07:50 GMT 2023","Wed Dec 06 11:08:02 GMT 2023","11732","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"failed","Wed Dec 06 11:07:32 GMT 2023","Wed Dec 06 11:07:40 GMT 2023","7630","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Wed Dec 06 11:07:46 GMT 2023","Wed Dec 06 11:07:48 GMT 2023","2543","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
"passed","Wed Dec 06 11:08:43 GMT 2023","Wed Dec 06 11:08:51 GMT 2023","7976","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"passed","Wed Dec 06 11:08:51 GMT 2023","Wed Dec 06 11:08:53 GMT 2023","2421","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"passed","Wed Dec 06 11:08:22 GMT 2023","Wed Dec 06 11:08:30 GMT 2023","7902","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"passed","Wed Dec 06 11:08:31 GMT 2023","Wed Dec 06 11:08:43 GMT 2023","11309","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"passed","Wed Dec 06 11:08:02 GMT 2023","Wed Dec 06 11:08:12 GMT 2023","10812","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
