"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 20 10:49:33 GMT 2023","Mon Nov 20 10:49:43 GMT 2023","9725","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"passed","Mon Nov 20 10:48:46 GMT 2023","Mon Nov 20 10:49:00 GMT 2023","13119","","Validação Banner","","","","Deve validar o baner do portal",""
"passed","Mon Nov 20 10:50:18 GMT 2023","Mon Nov 20 10:50:30 GMT 2023","11449","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"failed","Mon Nov 20 10:48:09 GMT 2023","Mon Nov 20 10:48:45 GMT 2023","36047","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Mon Nov 20 10:49:08 GMT 2023","Mon Nov 20 10:49:22 GMT 2023","14261","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"failed","Mon Nov 20 10:50:04 GMT 2023","Mon Nov 20 10:50:18 GMT 2023","13932","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"passed","Mon Nov 20 10:49:00 GMT 2023","Mon Nov 20 10:49:06 GMT 2023","6508","","Validação Banner","","","","Deve validar o baner axa seguradora oficial",""
"failed","Mon Nov 20 10:49:52 GMT 2023","Mon Nov 20 10:50:04 GMT 2023","11679","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"passed","Mon Nov 20 10:49:22 GMT 2023","Mon Nov 20 10:49:33 GMT 2023","10597","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"passed","Mon Nov 20 10:49:43 GMT 2023","Mon Nov 20 10:49:51 GMT 2023","8117","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
